,State,County,Population_Estimate_2015,LACCESS_POP15,LACCESS_LOWI15,LACCESS_HHNV15,LACCESS_SNAP15,LACCESS_CHILD15,LACCESS_SENIORS15,LACCESS_WHITE15,LACCESS_BLACK15,LACCESS_HISP15,LACCESS_NHASIAN15,LACCESS_NHNA15,LACCESS_MULTIR15,FOODINSEC_15_17,VLFOODSEC_15_17,MEDHHINC15,POVRATE15,GROC15,SUPERC15,CONVS15,SPECS15,WICS15,FFR15,SNAPS15
645,IL,Lawrence,16455,2393.502753,878.3501684,104.2420401,104.4028271,560.0228907,405.4378573,2345.250233,8.797923719,18.07717715,1.727729773,3.788500555,32.9383672,11,4,43268,17.7,-0.100367905,1.050183952,7.050183952,0,1.899632095,4.949816048,11.1003679
646,IL,Lee,34515,3915.666388,1209.463001,367.0908397,199.7509394,920.5626681,560.1628848,3530.519703,184.7565456,182.0373501,34.70331204,6.2508858,157.4359222,11,4,52581,12.7,4.899632095,1,20,1.050183952,8,13.79926419,29.64218787
647,IL,Livingston,36603,3290.496718,952.0257563,319.9165016,131.1036953,765.2996815,598.3169344,3213.714414,17.32437805,71.3736695,7.473299107,6.67912127,45.30550646,11,4,55474,12.8,9.899632095,1,28.25091976,-0.150551857,4.849448143,22.05018395,38.45491781
648,IL,Logan,29270,11044.53149,3125.915775,257.5659367,401.7953605,1915.781316,1483.927938,8998.916199,1602.237402,476.4649699,58.25335931,24.00168288,361.1228168,11,4,58191,13.7,4,1,12.1003679,3,6.050183952,13.8996321,21.47878343
649,IL,McDonough,31430,4131.322307,2195.357144,221.1312472,184.5759542,637.7349738,602.5812531,3658.101553,218.5469978,110.5347794,156.5125881,1.20686297,96.41909194,11,4,42453,22.8,8.100367905,1,15.15055186,1.050183952,7,22.74908024,28.07527593
650,IL,McHenry,307650,133295.4415,21858.32596,1578.460875,2328.728565,39048.65,10461.33248,120133.867,1452.905321,13706.15611,3971.716593,424.0931685,7281.580725,11,4,80513,8.1,46,11.15055186,90.60220743,18.79926419,41.35128767,232.6560704,121.3309909
651,IL,McLean,173160,46496.12917,16606.16641,1507.218344,1865.2585,10732.14094,3687.453215,38272.04284,3950.86323,2650.824,1976.930485,112.5692131,2163.667777,11,4,65766,11.7,27.8996321,4,62.64871233,5.648712333,26.94981605,141.4553346,120.2595903
652,IL,Macon,107363,29815.59034,8167.648309,874.6490611,1013.383798,6437.744153,5419.447276,26055.96029,2695.806014,442.4425273,379.9969446,56.79991841,619.5786347,11,4,48302,18.2,21.30110371,3,53.1003679,5.849448143,26.94981605,68.35128767,99.54304631
653,IL,Macoupin,45875,7698.457055,2953.916341,556.5396716,623.6225418,1872.033095,1255.186341,7564.263057,17.73258514,75.31893399,20.26381222,18.98330968,75.94988009,11,4,50460,13.7,10.1003679,1,26.94981605,3.100367905,9.949816048,22,38.78763796
654,IL,Madison,266069,96436.75952,32491.75396,3282.269414,5654.709106,21811.18139,13595.01175,82464.29482,9848.731833,3013.105374,894.5590177,249.5923465,2933.055549,11,4,52969,12.9,48.1003679,6.100367905,113,16.84944814,63.05018395,179.8996321,216.2084866
655,IL,Marion,38366,10749.33654,4926.343552,564.4310827,937.015927,2509.533428,1828.052655,10181.13694,280.5049067,166.0892087,36.2826185,38.33641982,211.0756392,11,4,43018,18,3.849448143,1,23.20073581,1.050183952,8.849448143,26,39.67533725
656,IL,Marshall,11919,2340.826266,770.2907898,97.32057682,77.29127129,557.4923788,430.4211616,2285.992659,10.00000001,29.22431168,10.83361229,4,29.99999982,11,4,53610,10.6,4.050183952,0,10.8996321,0.949816048,3,6.050183952,16.20073581
657,IL,Mason,13861,4562.935279,1786.899666,224.0502379,259.5111079,1106.867371,726.6833024,4458.279512,9.783382968,40.34660621,18.99165649,13.68604406,62.19468034,11,4,43743,13.9,1.949816048,0,9.150551857,1.050183952,3,7.899632095,12.47878343
658,IL,Massac,14565,1525.035646,674.7936151,158.3288376,123.2197091,317.251492,377.5052241,1378.598141,98.83562889,34.11888952,3.724691149,5.724013044,38.15317102,11,4,41548,16.8,1.949816048,0,7.100367905,0,4,5.949816048,13.09200391
659,IL,Menard,12355,350.8690643,57.13991119,139.8419441,14.24013541,57.10987195,86.25252272,345.8883226,1.643202992,4.509333256,0.328640424,1.05833273,1.950566975,11,4,64706,10.3,3.050183952,0,3.899632095,1,3.050183952,3.050183952,8.949816048
660,IL,Mercer,15744,2967.64025,1160.460986,226.0162267,105.1734649,602.7441455,708.4657014,2919.552572,16.45666431,47.77677468,3.624652088,0.075392671,27.93096934,11,4,57934,10.1,1.949816048,0,11.1003679,1,2.949816048,3.899632095,15.32109393
661,IL,Monroe,33738,9635.495061,1702.561234,293.6817211,92.4768346,2337.206711,1272.436018,9427.159482,32.43797235,133.3784769,51.50118133,16.21064168,103.468608,11,4,79686,5,4,1,12.94981605,2.050183952,6,20.15055186,14.35363014
662,IL,Montgomery,29186,7125.796781,2279.774246,402.5304211,462.6492961,1575.282998,1526.045224,6912.278325,59.14554328,109.0077743,22.81493957,15.7016903,115.8562692,11,4,46006,16.6,4,1,25.94981605,2,5.949816048,22.15055186,32.12066471
663,IL,Morgan,34665,11483.36711,4688.399423,405.9560133,683.8242504,2839.56616,2041.0081,10579.96325,552.2062952,189.0208726,49.81894829,28.87789431,272.5007236,11,4,45259,14.8,2.849448143,1.050183952,20,2,6.899632095,21.94981605,32.28284279
664,IL,Moultrie,14740,448.6023212,117.2134595,402.4983053,21.03902952,90.71443299,95.778751,439.7446876,3.643932322,0.680304267,0.945372701,0.409298345,3.859031911,11,4,58975,8.6,0.949816048,0,7.050183952,1,4,3,9.633210698
665,IL,Ogle,51573,9409.037029,2928.294471,518.5575654,354.198992,2662.847818,1107.583322,8437.841945,145.9729972,1511.538679,31.72265542,28.93224717,760.5671731,11,4,57268,10.4,8.050183952,1.050183952,28.1003679,3.050183952,6.949816048,32.15055186,42.19267841
666,IL,Peoria,186512,47562.3493,12759.5532,1604.005695,1660.525509,11325.34967,7189.219456,37423.00536,6056.240831,1347.275795,2332.460149,95.43186535,1640.187191,11,4,53781,15.6,53.35128767,2,69,8.648712333,53.30110371,134.9033111,152.2315427
667,IL,Perry,21516,4795.014406,2168.080964,225.9371289,477.5618407,1203.247388,765.463847,4345.686035,274.2696728,78.16867662,17.21642704,10.43842048,143.0104337,11,4,46598,16.8,2.899632095,1,10,0,4.949816048,11.30110371,15.17472407
668,IL,Piatt,16349,507.1920387,115.3219048,109.8455544,14.82532272,119.1569045,76.94606614,490.3529704,0.39419259,3.379820794,4.465133578,0.242607102,11.12688023,11,4,65122,6.5,3,0,6.949816048,-0.050183952,1.949816048,6.050183952,11.55854794
669,IL,Pike,15792,3030.022544,1450.394236,155.0303231,155.7416552,731.2749251,559.7902174,3001.215999,6.361953573,23.64559286,1.962502151,1.117043711,18.37099177,11,4,45106,15,5,0,13.05018395,-0.050183952,5,5.949816048,21.20073581
670,IL,Pope,4287,1081.894916,341.4870468,62.54857991,37.41799781,178.2833485,259.6358597,1039.063185,20.05038751,6.732981933,2.182039152,2.774951366,17.82435597,11,4,41150,18.1,1,0,0.949816048,0,1,0,4.050183952
671,IL,Pulaski,5654,1284.133344,591.0319083,224.5699153,125.8556836,298.0817382,267.6560467,900.1494023,327.136362,21.37350502,6.445580579,9.439585222,40.9624139,11,4,35135,24.7,2.899632095,0,4,0,3,0.949816048,10.15891585
672,IL,Putnam,5728,655.8607068,131.6591249,42.10403745,25.33595373,95.08073154,183.5909696,644.8607038,0,13.96784944,1.999999963,0,8.999999808,11,4,60590,8.8,2,0,1.899632095,1,1,0,5.087515329
673,IL,Randolph,32803,3835.84626,1124.303048,327.7457757,167.0524441,801.2241294,698.27646,3430.909373,267.0753556,158.4967992,15.23625153,7.417818334,113.1688022,11,4,50129,14.3,6.899632095,1,15.8996321,1,5.050183952,18,32.07170711
674,IL,Richland,15953,939.4483115,378.665513,55.38678786,52.33400104,184.8727514,206.0085777,917.6638306,4.44626677,3.932097701,6.436324425,3.644796398,7.257100363,11,4,43332,14.9,4.050183952,1,6.100367905,0,5,12.94981605,12.15055186
675,IL,Rock Island,146284,26107.86643,9350.840763,1283.401875,1437.758083,6197.315273,3572.216925,20454.08094,2984.277638,3439.513562,343.2452505,70.58485405,2253.913439,11,4,50419,13.2,26.15055186,3.050183952,71.05018395,7.79926419,31.84944814,111.1003679,125.4634782
676,IL,St. Clair,264805,90848.9465,32343.97744,3421.119758,5629.145577,24119.20121,10549.88088,59832.62424,26008.77918,3516.678212,1204.772305,238.8752694,3480.610824,11,4,50416,16.4,45,3.050183952,124.2509198,16.69889629,75.60220743,197.3549667,215.265195
677,IL,Saline,24491,9727.975604,4920.209919,624.7914501,1043.491104,2300.397257,1755.741203,8888.157734,563.3181129,149.433815,24.81306919,31.05033654,217.6363725,11,4,40873,23.2,5.949816048,1.050183952,19.15055186,-0.050183952,8,20.15055186,31.21746379
678,IL,Sangamon,198884,47888.05043,10206.99675,938.9819484,1299.45077,11432.03457,6664.623035,44221.78288,1772.48169,678.1013464,946.4101652,75.461692,867.6515773,11,4,57591,15.3,31.1003679,5.050183952,76.25091976,12.74908024,55.40147162,171.6022074,175.0729335
679,IL,Schuyler,7149,1067.167517,269.4877505,32.8526603,21.0338817,239.6971486,204.5597719,1049.398884,3.024759889,5.168148423,0,0.999999963,13.74387339,11,4,50720,12.9,1,0,4.050183952,1.050183952,1,3,5.949816048
680,IL,Scott,5111,222.8140305,67.64509459,60.42274391,10.81929323,46.51709746,38.64049164,217.8140307,0,10.00000011,4.000000119,0,1.000000045,11,4,50474,11.3,0.949816048,0,3,0,1,0.949816048,2.949816048
681,IL,Shelby,21823,5434.018993,2034.418676,340.5060421,272.0808706,1198.409626,1145.093033,5357.204484,5.693078999,48.46028415,19.17492319,9.103763643,39.84274158,11,4,49633,11.6,4,1,17.1003679,0.949816048,5.100367905,7.050183952,16.19950946
682,IL,Stark,5505,1799.414547,562.1870619,112.3856472,64.17105591,486.7059909,310.1715404,1753.580099,8.887350101,26.24323015,1.01262134,2.656896875,33.27757845,11,4,50083,12.7,0.899632095,0,3,1.050183952,1,0,5.97909002
683,IL,Stephenson,45668,3553.067009,1028.925538,380.2772945,206.8242781,541.4858104,1206.830262,3135.792715,278.3243195,60.18886011,27.82691259,8.752514271,99.83058741,11,4,46430,13,6.949816048,1.050183952,25.1003679,0.849448143,10.94981605,22.69889629,46.03019373
684,IL,Tazewell,134290,58387.71328,13776.80368,1463.0817,2056.135253,13307.1512,9346.343543,55950.7017,657.7951191,1194.37967,450.8559876,177.6280781,1136.419081,11,4,57747,8.4,16.1003679,5.050183952,57.05018395,5.899632095,25,108.053863,103.9525753
685,IL,Union,17290,2362.236292,965.3582451,249.2309017,185.9970117,505.7902807,474.6458179,2267.971414,27.35755673,59.54888264,7.613224663,12.26695155,45.13789085,11,4,44221,15.3,4,1,7.899632095,3.050183952,5.949816048,16.25091976,16.70399804
686,IL,Vermilion,79173,11870.96188,4669.34629,818.5471692,771.6718104,2834.87309,2075.670501,10864.69012,508.9011531,481.2584736,93.40559515,23.21136285,376.7536357,11,4,44705,18.4,20.35128767,2.050183952,32.74908024,3,21.15055186,46.1003679,73.88290411
687,IL,Wabash,11626,1022.767208,217.8014548,47.19784211,49.69541064,226.134855,197.521527,984.0785467,10.53907363,16.80294757,3.321981389,0.905024283,23.92257102,11,4,51224,12.2,2,0,6.050183952,1.050183952,3,9,10.58782192
688,IL,Warren,17466,1177.385696,620.0353873,67.51486826,90.37507998,299.4349491,188.2049561,1024.276762,43.96338423,120.0531119,10.49688806,4.323540118,94.32511566,11,4,46189,14.3,5.949816048,0,5.949816048,1.050183952,5.050183952,8.050183952,18.28763796
689,IL,Washington,14262,1627.927995,588.6540031,100.6172736,60.61164041,325.0268166,285.6293237,1598.210832,12.31147948,23.42154423,0.999999993,1.999999933,14.40568391,11,4,57019,8.8,8,0,10.05018395,0,4,9.100367905,13.36230072
690,IL,Wayne,16520,3358.780289,1192.943496,186.6326265,112.9958681,838.1055139,604.5460546,3305.153748,7.27915462,24.43544558,11.63265654,2.000000022,32.71472927,11,4,47995,12.8,3,1,10.05018395,0.949816048,4,5.949816048,13.92472407
691,IL,White,14199,4287.55162,2074.999094,269.7623877,280.2940316,883.9924632,968.2556276,4173.154317,29.79280154,82.61636729,11.33189727,15.97550647,53.29710403,11,4,46588,14.9,5,1,10,0,4.899632095,9,16.36291389
692,IL,Whiteside,56914,13051.78953,4190.199184,619.7099472,567.7714153,2850.461219,2581.977149,12310.61381,120.764409,1050.573498,44.93561231,41.35239438,531.6380576,11,4,45463,12.8,6.949816048,1,26.1003679,3.899632095,9.949816048,33.1003679,44.77927397
693,IL,Will,686142,217703.4423,38860.66651,2816.791235,4758.864079,64040.59575,18633.87275,166260.3268,27276.78011,27551.80323,9460.538303,572.6299302,14089.23097,11,4,76293,8,90.8996321,16.25091976,179.3047828,26.54834443,102.1003679,504.0110371,343.5847801
694,IL,Williamson,67440,9594.145863,2963.052825,550.0258264,466.6227923,2293.812319,1400.463534,8980.881209,266.9106996,181.5632199,78.77801338,17.59473065,249.6815424,11,4,47678,16.2,13.94981605,2,32.30110371,1.949816048,17.1003679,48.30110371,59.22674755
695,IL,Winnebago,287222,76322.41293,21679.88567,1585.066771,3011.474402,18420.95434,9754.134875,65636.1001,4561.374048,5997.358292,1729.327499,208.3487834,4163.50621,11,4,50024,14.7,58.35128767,7.100367905,122.6523914,15.64871233,64.20073581,213.9033111,253.7130854
696,IL,Woodford,38939,4535.317178,692.6955332,235.5284773,71.88942123,1189.200785,667.9059592,4405.207254,25.6277696,55.68432884,34.65891194,3.580628574,64.20695639,11,4,68233,7,4.849448143,0,21.35128767,-0.100367905,6.949816048,18.05018395,29.53437573
697,IN,Adams,34958,2972.77288,1140.113212,1051.701536,162.9211647,620.177762,717.3755194,2856.47004,17.27826173,154.1112064,6.825510232,9.121537559,82.07754641,11.2,4.7,49251,12.8,3.899632095,1,13.05018395,3,3.849448143,13.8996321,17.24551142
698,IN,Allen,367543,107884.1288,34971.27582,3712.70023,4529.928618,27857.91959,13327.3951,88931.85608,10554.60795,5430.816157,2940.196583,309.6879068,5075.743629,11.2,4.7,50017,14.6,56.80294324,11.1003679,129.3512877,25.05018395,29.05018395,251.5557025,267.5027593
699,IN,Bartholomew,81473,20967.66753,7051.725831,529.7273748,782.6358454,5534.480231,2679.716304,18672.42073,407.0150775,1715.603004,578.6010787,49.21557933,1237.049355,11.2,4.7,55580,11.9,11.79926419,3,34.40147162,6.050183952,6.899632095,71.55202348,57.93339465
700,IN,Benton,8690,140.4374632,72.9410468,73.23452857,8.028544369,27.91854958,26.08573602,128.3939409,6.00000006,12.19131073,0,0,5.999999991,11.2,4.7,50754,11.1,2,0,4,0,3.050183952,4.050183952,6.962668623
701,IN,Blackford,12237,270.9001334,99.4449124,147.1353841,20.64449193,61.83364893,39.29017704,263.1120011,0,2.730916593,0,0.78613545,7.001996562,11.2,4.7,39611,14.5,2.899632095,0,7.050183952,0,2.949816048,5,9.445327464
702,IN,Boone,63028,6750.176789,725.1613864,210.2093029,89.80212586,2161.680238,569.059154,6452.017862,39.26467375,168.0746648,108.429765,5.278055611,145.18641,11.2,4.7,75163,6,6.949816048,2.100367905,17.05018395,4.20073581,4.899632095,41.20073581,31.38474364
703,IN,Brown,14995,469.009022,191.785974,130.3081816,17.20706707,109.4780867,62.19488467,458.2946564,0.603781601,12.61693731,2.817967532,0.144516835,7.148095922,11.2,4.7,53801,11.4,0.899632095,0,5.949816048,5.050183952,0.849448143,5.100367905,5.920235488
704,IN,Carroll,19882,913.6245686,291.6709898,175.7186835,18.06950558,207.8801796,171.6880532,849.5027536,0.352570536,73.57427628,0.11151593,2.741344105,60.9163872,11.2,4.7,52550,9.4,5,0,8.050183952,1,2.949816048,11.94981605,11.16666667
705,IN,Cass,38114,1565.439275,487.4203135,212.2053302,51.16042674,416.6247397,267.5581047,1440.440708,11.73915017,124.1237143,24.48833335,5.525306621,82.9564283,11.2,4.7,45575,13.1,8,1.050183952,17.20073581,1,7,31.1003679,32.52988715
706,IN,Clark,114831,24179.45487,7604.020374,890.7665435,845.6256683,5608.268993,3165.057249,21122.79907,1613.169482,1150.037203,220.1834479,69.00219168,1149.068615,11.2,4.7,51614,10.4,13.79926419,3,35.94981605,5,9,85.25091976,95.19594064
707,IN,Clay,26390,1069.464571,334.2859832,205.8772987,83.62109758,241.46233,154.1652552,1041.466089,6.480313181,8.751419138,2.950582545,6.074892906,12.49050578,11.2,4.7,48947,12.9,5,0,13.05018395,0.949816048,2.949816048,14.84944814,24.85842531
708,IN,Clinton,32381,620.622749,209.2342101,185.0807132,27.13224417,158.9578362,112.6468061,556.8858832,1.205456436,75.10209248,7.641703789,0.581927359,54.30777703,11.2,4.7,50342,11.9,6,1,14.05018395,1.949816048,4,22.94981605,28.16666667
709,IN,Crawford,10557,1560.80049,499.3745054,192.1045923,102.0838843,333.5467959,296.1716821,1523.613126,8.764774222,12.03122771,1.517627598,5.258781904,16.64617949,11.2,4.7,41331,18.7,0.949816048,0,5.849448143,0,4.050183952,1,11.29630854
710,IN,Daviess,32811,3039.007278,1443.11152,858.692572,229.9519159,858.2340946,328.1226717,2483.918002,50.21395171,502.5740397,61.17642732,10.24511752,429.4537828,11.2,4.7,47019,14.6,6,1,11.15055186,-0.050183952,4.949816048,17.8996321,27.46838356
711,IN,Dearborn,49453,13205.37194,3413.196815,702.8122732,636.3380234,3259.0242,1782.947404,12686.69408,166.6426354,166.4236146,78.61308542,25.33801217,244.6550772,11.2,4.7,64093,8.9,7.050183952,1,21.05018395,1,4,25.20073581,29.16727984
712,IN,Decatur,26336,3931.466865,1363.600115,200.0489374,135.7670201,1002.320731,654.0814268,3849.164294,7.796285567,32.8482569,19.67594336,6.859019832,47.9658746,11.2,4.7,51625,13,5.949816048,1,9.050183952,2,3.849448143,19.94981605,24.75479517
713,IN,DeKalb,42460,9058.009699,3599.785136,499.6012049,426.1691733,2486.220096,1274.751373,8742.053004,39.43125881,254.521275,45.38597643,22.03310842,207.858612,11.2,4.7,52382,10.5,4.849448143,1,12.64871233,0.949816048,5.949816048,28.40147162,31.45042922
714,IN,Delaware,115765,30038.44737,9628.156648,975.1384478,1545.878647,6158.484333,4597.961971,26466.71174,2508.236301,471.4034972,310.8388015,65.1793815,671.2613407,11.2,4.7,40633,23,12.94981605,3,63.60220743,5.949816048,10.94981605,83.35128767,99.15534703
715,IN,Dubois,42315,2411.331301,725.5997406,160.5383465,41.15710155,690.0059715,286.3462884,2376.471395,5.161026484,36.17055351,3.903455431,3.758517031,22.03690367,11.2,4.7,57336,7.6,11,1,23.20073581,6.100367905,9,36.1003679,34.48868036
716,IN,Elkhart,203024,40314.60728,14558.09841,2108.293017,1890.38477,11390.57002,4472.790291,34852.51748,1147.79365,5327.206883,463.5428436,135.8809457,3701.209536,11.2,4.7,50117,14,36.8996321,5,69.20073581,15.1003679,17.84944814,146.104047,146.9394162
717,IN,Fayette,23393,5202.240002,2019.872097,315.0002276,517.6754928,1248.328743,983.1323396,4984.609234,118.8984932,32.49542146,12.16992517,7.344694581,79.21767384,11.2,4.7,42538,16.2,2.949816048,1.050183952,11.05018395,1.050183952,2.79926419,23.05018395,18.10006132
718,IN,Floyd,76499,21970.62367,5594.663509,588.9292534,730.5445963,5444.383092,2665.56632,20371.75556,701.3094317,530.1152825,231.9439499,57.27865155,603.9552962,11.2,4.7,57367,11.3,9.79926419,2,24.79926419,4.050183952,7.899632095,72.60220743,52.49520483
719,IN,Fountain,16531,3224.424482,1106.229905,174.8796618,130.2872785,762.1766217,635.844941,3150.962949,2.801188566,69.08425154,9.835947977,13.32606461,47.49832468,11.2,4.7,51108,12.1,2.949816048,0,11.05018395,0,4.949816048,6.79926419,16.30885453
720,IN,Franklin,22952,2094.70128,1041.179361,185.9648982,116.8374222,591.1857944,229.9585175,2048.014446,1.327728198,33.73766843,2.145890857,7.846888114,35.36632829,11.2,4.7,53263,9.9,5.749080238,0,11.15055186,1,5.79926419,14,17.7335786
721,IN,Fulton,20332,2688.931556,1212.211337,245.8576662,147.4926628,637.1833901,515.6702533,2612.756432,15.64990876,76.55630556,6.552057687,4.499330887,47.44743804,11.2,4.7,51660,11.7,3.899632095,1.050183952,9.20073581,0,3.949816048,14,21.08037769
722,IN,Gibson,33620,1293.424083,428.3288979,199.3243008,51.94321998,284.4897616,234.9801134,1233.944345,15.5097549,26.93031285,13.12715022,1.846048176,28.99678198,11.2,4.7,53483,11,5.949816048,2.100367905,15,-0.050183952,5.949816048,22.79926419,35.81844487
723,IN,Grant,67486,12579.0165,5544.713601,914.4617225,847.7220675,2682.165587,1734.480638,11424.57806,571.1809535,369.265044,81.43243029,47.96477231,447.0192792,11.2,4.7,39984,18,7,2,43.64871233,4.050183952,8.899632095,50.05018395,68.319561
724,IN,Greene,32414,3960.463805,1973.544755,281.589485,219.8456969,959.0405045,498.5322675,3885.826293,6.392521582,35.87846637,8.654234866,15.58807434,44.00268113,11.2,4.7,47952,14.7,6.949816048,1,12.79926419,0,7,15.74908024,24.19594064
725,IN,Hamilton,308479,87492.24202,10651.78452,1154.68821,990.6357646,26396.07741,7792.996439,78880.14946,2364.031805,2606.410245,3732.362286,190.3107952,2292.886021,11.2,4.7,91844,4.7,37.20073581,7.050183952,60.84944814,11.74908024,24.15055186,250.0110371,128.9911331
