FIPS,County,NEAREST_1,NEAREST_2,NEAREST_3,NEAREST_4,NEAREST_5,NEAREST_6,NEAREST_7,NEAREST_8,NEAREST_9,NEAREST_10,NEAREST_11,NEAREST_12,NEAREST_13,NEAREST_14,NEAREST_15,NEAREST_16,NEAREST_17,NEAREST_18,NEAREST_19,NEAREST_20
6053,Monterey,6053,36039,31161,38013,48019,32003,29155,37083,47057,47063,2020,48111,47173,25017,27135,40043,26159,22089,12123,48473
6055,Napa,6055,1057,39059,42101,38029,29061,51113,46019,46057,26039,5081,50019,28149,21081,48269,13197,21187,51139,29071,12055
6057,Nevada,6057,30031,27121,13169,27149,30011,54017,8063,13207,20161,27145,26109,6115,45005,41051,41067,27025,26029,39141,17117
6059,Orange,6059,1115,17027,48317,20139,45027,30007,48213,8014,53013,21135,18011,24017,28123,26007,29121,5013,42059,13091,13023
6061,Placer,6061,39131,45015,18081,29175,48503,13319,5139,48115,20177,48499,54077,28099,28079,41055,18109,35017,27151,8077,24003
6063,Plumas,6063,22049,8103,48133,1101,36019,20009,39049,29135,48277,42133,18175,41001,27111,28155,31147,55093,13133,17107,48303
6065,Riverside,6065,1091,26033,28011,17009,48097,13121,48353,17185,6103,39037,13097,42009,20101,13103,27019,46119,38077,38087,42057
6067,Sacramento,6067,17163,20111,51179,54069,18107,21069,28121,31083,13093,29211,30017,13235,45085,35027,12111,41031,38047,8013,48003
6069,San Benito,6069,48325,29143,40039,16047,31071,40147,36069,51175,47067,28045,48443,12079,35045,37159,19127,47003,36111,37057,47025
6071,San Bernardino,6071,54047,13213,31105,48175,16023,42033,36049,2275,40049,13127,38097,37163,29011,55117,39125,20119,40087,13039,13313
6073,San Diego,6073,18031,8039,24029,26047,46013,23025,41063,13285,54027,39163,20087,8097,48063,13303,13199,46063,24027,45005,26109
6075,San Francisco,6075,16075,26133,22029,39005,19173,28117,17105,48099,1067,56039,51009,6083,21179,27057,41039,21229,27169,48045,29065
6077,San Joaquin,6077,8099,48161,5059,13287,28065,49035,8069,42007,51033,20073,17157,29171,34017,18015,31137,45055,54029,34039,6037
6079,San Luis Obispo,6079,19165,21009,48039,46023,31005,22097,42015,25001,19037,51143,53007,12133,48065,40003,47069,36115,50003,37175,12075
6081,San Mateo,6081,39153,5127,21137,17091,29179,46033,13201,42089,46087,1033,48087,55123,1077,26073,51049,28005,45087,19175,38083
6083,Santa Barbara,6083,27057,48045,27169,46111,56039,39005,21179,17105,51009,26061,12101,1045,28117,22029,38065,6075,16075,29161,30063
6085,Santa Clara,6085,33001,38103,5149,36055,39155,31041,13275,48395,53043,16039,48507,19181,21125,51053,40055,26145,21109,47055,55103
6087,Santa Cruz,6087,5083,39055,33013,47099,37071,18089,12127,48331,46083,22091,51135,6029,29223,55103,13131,22105,51111,21125,19153
6089,Shasta,6089,54081,21101,17187,29039,53053,8075,48007,1099,49009,6051,13227,40099,13191,48403,37141,55071,35009,27161,20057
6091,Sierra,6091,8045,29019,20005,18071,13141,17021,28019,24025,53039,27041,13125,20167,48363,48429,18079,1051,41071,26089,39129
6093,Siskiyou,6093,36065,19109,31007,38035,48123,29145,12089,31141,19139,21143,40027,18151,48457,5147,47011,51173,48435,1097,21221
6095,Solano,6095,29099,39067,51137,13261,21017,18171,31065,53021,34021,28029,48155,48495,26135,1133,5109,45063,29129,46011,45079
6097,Sonoma,6097,48425,1113,42029,51165,46025,30103,29003,29073,45037,21223,39119,21103,30039,17147,22041,48125,26071,21041,50011
6099,Stanislaus,6099,21025,45025,51127,5125,13019,48283,28073,49029,20205,56017,1089,48289,48461,31019,19135,32017,51101,42073,13075
6101,Sutter,6101,28163,39025,34001,54095,13079,48207,45009,5027,17083,5073,51107,48113,48165,20061,26041,46021,32001,29033,12043
6103,Tehama,6103,31095,39037,28011,38087,13121,46119,26033,13067,49047,13029,6065,18051,17185,29083,54039,1091,17169,40085,27019
6105,Trinity,6105,30109,20011,42063,38003,13005,27015,28153,6109,13055,13001,35011,17165,31035,55139,8123,16057,26095,40137,18069
6107,Tulare,6107,40045,37193,25027,38079,47021,47093,40119,17085,5075,30053,48137,12109,37127,25025,36003,37189,48295,37069,26075
6109,Tuolumne,6109,13001,17065,31035,16057,18009,27015,48431,29045,8123,23011,6105,24039,42063,55087,28153,30109,20011,38003,40067
6111,Ventura,6111,21113,29221,51065,48309,13037,30077,28037,1059,55053,46079,17075,26143,31063,45071,21067,38015,39151,48075,42095
6113,Yolo,6113,29189,48139,21023,18165,34005,20127,26119,20137,51061,21191,13193,29117,48275,34007,18121,28049,39111,51157,12093
6115,Yuba,6115,41067,27145,17117,41051,54017,45005,26109,54033,27059,48063,13303,30031,24027,39163,20161,6057,1007,20087,13207
8001,Adams,8001,5043,28075,55078,18065,16059,1029,32015,29127,26097,24041,20121,17025,48183,39087,13283,20089,6003,42111,13043
8003,Alamosa,8003,37133,38025,54063,27107,21183,40029,39063,17095,28137,1035,27147,48307,30061,22115,29167,28033,48369,20097,32007
8005,Arapahoe,8005,20109,18139,13107,49007,20091,55129,41009,27067,35005,1111,45043,48047,39053,24011,18041,24023,29173,48459,13167
8007,Archuleta,8007,37051,20175,18033,53035,55131,46095,6039,27075,29097,42047,19115,21139,49053,31143,5147,47065,40087,13047,48457
8009,Baca,8009,37179,29017,27133,49057,19125,21189,30055,21051,40055,20019,20049,55111,51087,5105,36071,53043,18149,22117,51041
8011,Bent,8011,6013,39019,51109,18007,12097,45039,21049,34019,13095,8057,29187,28085,48475,31073,26129,2185,46011,20015,5109
8013,Boulder,8013,49049,18011,35027,27173,24017,21135,53013,13235,48213,41031,42125,45085,20111,30007,31061,45027,30017,1009,26007
8014,Broomfield,8014,48317,17027,48009,21089,1115,20139,6059,23007,5013,13175,20071,29121,45089,30007,18057,13091,6005,27023,28123
8015,Chaffee,8015,29101,39113,18083,13063,46107,53059,54087,28133,45053,20201,13151,54013,42057,12021,13103,13113,22017,17101,27053
8017,Cheyenne,8017,8019,13225,18133,48257,17119,27065,28089,45075,51059,20147,12085,13153,39015,54103,39001,30009,41065,20197,38051
8019,Clear Creek,8019,18133,8017,17119,48257,51059,13225,12085,28089,27065,39001,41065,20147,54103,20197,39015,13153,45075,51013,30009
8021,Conejos,8021,48327,20025,39069,51021,37061,31033,36043,53033,37039,31155,46123,19189,17161,21177,40133,27031,48351,48469,55089
8023,Costilla,8023,29225,48321,49025,13241,51161,21031,42081,51121,20033,31055,27099,37049,31049,36113,37113,46015,31153,17175,16019
8025,Crowley,8025,29075,35053,13259,45081,21073,22107,2220,5133,42091,17019,55035,20113,41043,39031,26079,29071,1075,31145,51079
8027,Custer,8027,29029,26101,27049,18123,48049,31127,28161,48279,39159,20145,17179,42099,1013,13195,13157,46059,8095,22127,18025
8029,Delta,8029,20045,5011,41007,6017,20199,35005,8031,48047,13167,27067,55067,48247,1121,45043,39145,55013,29205,1027,24003
8031,Denver,8031,41007,6017,18097,27023,39145,5011,38021,26153,46137,20183,28101,13175,23007,8029,29205,24033,1121,5013,20045
8033,Dolores,8033,26003,51101,19007,31019,21237,55001,34017,32017,48283,29157,13277,42007,8069,45025,48289,41017,28065,38093,13155
8035,Douglas,8035,54091,17135,41063,23025,20141,46013,20087,26141,18031,24029,6073,20103,18119,24027,8039,39163,13303,46105,48063
8037,Eagle,8037,23021,20041,17045,29025,21117,34033,21015,51187,51171,41005,5091,8073,29049,13263,45011,1107,26043,34015,39115
8039,Elbert,8039,6073,18031,26047,13285,24029,54027,23025,8097,41063,46013,39163,13199,20087,46063,48063,13303,54107,26109,24027
8041,El Paso,8041,29027,28105,39045,13189,13301,20043,12115,17139,22073,30081,18077,27153,20053,29021,35015,39127,48215,41071,1081
8043,Fremont,8043,13219,29141,1085,28043,4019,17129,54101,18117,42041,8125,26053,20165,38041,13059,35003,30065,27037,39097,31133
8045,Garfield,8045,6091,18071,29019,20005,27041,28019,13141,24025,17021,26089,20167,41071,53039,48215,1051,13125,18079,48363,39129
8047,Gilpin,8047,48023,5103,27073,55073,29115,34029,12111,13153,20147,26007,42059,38051,27115,30017,13023,1073,51153,18063,30043
8049,Grand,8049,18045,26135,29079,46039,1127,21181,21201,31065,39013,16085,13261,51047,20017,48155,28049,50009,5057,8061,34021
8051,Gunnison,8051,13045,20157,55083,18177,38081,13043,53015,17159,29037,16061,54053,48337,6003,48335,13031,26097,48273,29127,17025
8055,Huerfano,8055,53037,42097,27109,39033,17203,20151,48437,46073,1031,48333,30069,19071,6035,51023,32009,21093,38057,42093,31135
8057,Jackson,8057,12097,45039,19053,6013,34019,48475,8011,20015,39019,51109,13095,2185,29187,21151,18007,28085,16015,26051,5097
8059,Jefferson,8059,54061,13289,27151,35017,8077,48505,17005,28079,48115,48247,51013,54049,20177,1117,55013,1121,41065,29041,45015
8061,Kiowa,8061,33007,48349,46093,13093,38047,21181,17133,54069,51179,20017,18045,8049,21069,18107,31083,26135,21201,48155,53071
8063,Kit Carson,8063,13169,13207,27149,54037,27025,20161,6025,6057,12099,30031,26109,54017,27121,45005,46063,1037,39141,6115,13199
8065,Lake,8065,46109,20027,54107,46063,6025,13171,13199,17061,54085,54037,8097,54027,29163,13207,13285,8063,26047,27141,20161
8067,La Plata,8067,18085,56021,51199,19107,13065,31093,20099,46071,35019,26151,48455,17153,42031,51073,53063,37165,27063,28111,37153
8069,Larimer,8069,42007,28065,34017,5059,19007,8099,6077,18015,21237,48161,30079,13277,26003,49035,8033,29157,20073,13287,17157
8071,Las Animas,8071,50027,45083,12119,27055,48129,46061,40079,17063,16027,51011,21217,26107,1069,19001,22125,39103,36063,29203,28157
8073,Lincoln,8073,45011,21015,13263,34033,28055,48439,49019,29113,5091,13145,21117,22035,1125,8037,48433,35025,12043,1107,21037
8075,Logan,8075,1099,55071,37141,27161,6089,22085,6051,31109,20057,39003,17187,39011,54081,48007,21101,29039,40069,53053,49009
8077,Mesa,8077,54049,35017,28079,18109,20177,46089,55069,29041,48115,48505,1117,27151,45015,8059,13289,13319,48447,5139,39131
8081,Moffat,8081,21163,20185,39101,22043,1041,13147,27005,16043,28071,42043,17179,49017,13119,19071,32009,36031,51005,6035,13195
8083,Montezuma,8083,5105,36087,29031,18149,13075,42085,51036,48313,26157,49057,51087,51149,1089,16025,19135,40075,18131,56017,31163
8085,Montrose,8085,13091,17189,29001,30007,31061,53023,21043,27173,28129,1115,6005,24017,48213,20071,5039,18011,48485,6059,20031
8087,Morgan,8087,29013,48355,49001,13223,55007,18135,31169,23027,48081,24045,55009,1023,27143,38073,17047,5041,17067,46117,13109
8089,Otero,8089,27021,21167,48191,19159,13061,38015,5113,12105,51003,42077,45071,16045,21005,20079,42095,28063,29055,50017,26035
8091,Ouray,8091,48173,48073,13161,27127,55135,42129,30059,29199,20003,1019,45067,21127,17081,17055,18053,24037,46055,40033,54099
8093,Park,8093,45029,39027,28051,29195,30075,22027,1021,48231,46045,32033,20149,24021,48445,48501,55099,18105,29089,39165,28007
8095,Phillips,8095,13011,56005,40005,31131,54025,1013,20047,26101,18123,29029,22069,39065,21091,46017,28107,13157,8027,17143,42067
8097,Pitkin,8097,13285,54027,13199,26047,54107,46063,8039,29163,6073,18031,20027,24029,8065,23025,54037,46109,41063,20161,46013
8099,Prowers,8099,5059,6077,48161,13287,8069,17157,28065,29171,42007,51033,18015,49035,20073,30079,34017,31137,54029,6037,45055
8101,Pueblo,8101,50007,29125,21111,48153,46005,39083,41003,38059,27159,45001,17113,26165,56011,29147,55011,12057,20159,51015,48193
8103,Rio Blanco,8103,39049,22049,48277,6063,48133,42133,18175,1101,20009,29135,28155,48303,36019,13133,55093,20013,41001,17107,29051
8105,Rio Grande,8105,16079,5077,29057,13123,21233,27043,55117,39125,48403,17131,13111,38097,13127,21107,49009,31023,35009,31159,48391
8107,Routt,8107,29227,46081,6041,21005,46077,55121,26113,13239,29055,32023,39075,20079,42077,49045,17053,48035,51003,13061,12105
8109,Saguache,8109,48141,54019,28027,39011,27079,46065,20083,48399,42061,29185,37129,16035,13117,6051,18173,17109,12087,1099,39149
8111,San Juan,8111,19177,21159,42005,45033,27033,17199,1049,26095,18169,51133,55139,13005,41013,51103,35011,48383,56043,49043,23023
8113,San Miguel,8113,31099,21175,30079,51057,27083,13155,1095,45061,18015,13017,40141,20207,38093,42003,48329,55097,29197,23017,45031
8115,Sedgwick,8115,13137,31025,17143,27039,46017,29059,48069,26105,20097,48229,30061,28137,42109,42119,39175,16065,39063,40029,40005
8117,Summit,8117,55119,4013,27095,46051,30093,21037,20061,30009,1125,13079,13269,39015,5073,49019,27065,39111,5091,15009,12043
8119,Teller,8119,22061,30111,48119,39129,20167,18093,1051,54097,29053,53039,13237,28019,27051,55125,26089,24013,27041,18071,17167
8121,Washington,8121,38077,27019,42057,17009,28133,13103,48441,18083,39109,13089,26033,13121,13063,46119,20135,54015,12021,6065,49047
8123,Weld,8123,28153,31035,20093,35011,13001,38003,5069,26095,18053,6109,13005,6105,23011,30109,54099,17065,20011,45033,29045
8125,Yuma,8125,20165,54101,17129,28043,48059,22013,1085,48219,48147,13297,8043,13211,4019,42001,29141,18117,39097,13219,38041
10001,Kent,10001,48315,46091,48261,12071,1063,55075,13165,18047,39105,41049,20029,53011,49027,54057,39017,48497,20209,13251,48121
10003,New Castle,10003,1107,29049,29139,54031,39115,55037,22035,17029,13145,13245,48489,34033,24015,21015,23021,48367,48263,22123,46037
10005,Sussex,10005,38011,13031,48353,48097,29037,17101,17159,13097,12021,53015,32011,42009,39135,18177,20201,27085,17001,54087,54035
12001,Alachua,12001,48377,26015,47017,48209,48071,16031,47053,40021,25011,53047,47133,31107,47087,37199,47159,36107,12041,17007,40001
12003,Baker,12003,26149,16067,47175,37037,47163,40017,5063,42123,21083,47007,28059,21035,16017,36067,47177,19113,55055,56015,48291
12005,Bay,12005,47027,30029,22055,4015,19065,19027,48031,48233,35007,38101,17037,19047,37021,37033,47113,30071,37177,31091,5049
12007,Bradford,12007,37063,38009,25015,27077,36017,37135,37001,36013,30041,37189,5075,31139,31031,12019,48357,47019,37139,48195,48465
12009,Brevard,12009,55057,35057,45057,51085,33003,5051,21065,39029,26011,34027,21197,40065,46103,19185,21129,28077,13321,27117,39099
12011,Broward,12011,27123,49041,38001,28015,18101,27163,1001,46049,20131,48147,42001,17167,13211,29159,48219,28097,13217,22013,29053
12013,Calhoun,12013,37055,29149,42115,21053,50025,26067,46009,47077,17089,51083,37111,12083,40135,22047,31091,40053,47039,22121,47137
12015,Charlotte,12015,6033,32029,46037,18137,22123,48263,20143,35051,48343,18029,48367,30067,48489,46031,54023,29165,28103,48067,22067
12017,Citrus,12017,38055,48053,40061,46043,12059,30047,21169,19191,39043,20077,19029,48011,21087,47069,50021,29215,26123,25019,27007
12019,Clay,12019,31139,48357,36009,26025,47035,37189,47019,38009,37063,12007,31031,48137,5075,47079,36017,48295,47083,40073,25027
12021,Collier,12021,17101,13103,54087,38011,13063,20201,48097,42057,29101,17009,10005,8015,39135,48353,28133,18083,8121,6065,13113
12023,Columbia,12023,41037,19021,19011,47177,48029,37037,56015,5137,47015,47073,21075,47163,16053,31183,55105,40011,47175,37151,12121
12027,DeSoto,12027,55017,13215,48037,29219,27097,18155,20169,17041,30023,51171,20039,26043,45003,48061,26009,22065,39115,23021,29063
12029,Dixie,12029,36015,37169,48341,48157,47029,2013,37117,37157,19023,36083,47165,37187,36001,26005,40153,47033,47097,40145,40093
12031,Duval,12031,29119,56025,31157,48199,5067,47143,40109,31167,26059,2188,53029,22109,47161,42083,35039,19091,31119,48177,40007
12033,Escambia,12033,51197,37191,16011,39051,47123,31123,19163,42105,21047,31053,4001,21219,19081,53061,48267,46123,48239,29209,55079
12035,Flagler,12035,19015,47081,47151,35059,22005,48211,12129,27071,31045,36121,55043,37035,30105,37185,48287,38069,35028,22095,39085
12037,Franklin,12037,37069,19187,48043,12109,40119,47043,48465,30035,31043,48245,47001,5065,5055,48055,37197,22023,38075,48201,30041
12039,Gadsden,12039,19049,48483,40071,42127,46047,37045,29035,51111,55023,22033,26057,5047,21147,21231,47181,31113,46125,36037,22063
12041,Gilchrist,12041,47159,47053,48259,5005,17007,38019,40145,17201,47045,26163,19013,5089,40093,37015,19019,17111,16031,16083,47089
12043,Glades,12043,46021,5073,20061,48113,45009,49019,1125,39025,13263,28163,45011,21037,48433,35025,5091,34001,6101,17083,29113
12045,Gulf,12045,6031,19055,5135,19019,16021,47005,38067,17111,31165,22007,47171,19025,19061,19161,17007,38019,19013,48149,47141
12047,Hamilton,12047,47031,40105,29133,19141,36011,35047,53009,55025,28047,6015,19157,51105,5141,36027,51093,49033,16063,46007,37123
12049,Hardee,12049,1075,55035,21187,45037,17019,53005,21103,50019,20113,39119,16003,26079,5081,51165,29071,30039,41047,29075,13259
12051,Hendry,12051,23019,18153,28053,34009,39165,54003,46129,29107,45049,39017,55099,30095,27141,48501,48085,54085,48121,39027,28051
12053,Hernando,12053,46035,45045,48281,22009,50021,29215,48011,39077,21087,20095,28003,21123,19137,28139,56045,27045,42079,1061,26123
12055,Highlands,12055,13197,48269,28149,51157,29061,2150,21081,21191,38029,46029,46019,18165,42101,34007,26137,13249,1057,30087,2060
12057,Hillsborough,12057,55011,26165,38059,48193,39083,45001,28081,51015,29147,1005,20155,22025,16087,42011,31085,48153,40089,29125,8101
12059,Holmes,12059,30047,46043,38055,25019,47069,42113,12017,26123,27029,37175,51019,40061,48053,21099,36115,19089,39043,29215,48011
12061,Indian River,12061,54009,29211,5019,13081,31083,21069,55141,38047,48479,28127,34025,21011,48135,18157,35023,46093,51179,27081,1043
12063,Jackson,12063,46067,53017,26117,21001,39093,22125,29203,19005,22077,37149,17093,47071,21207,42069,36063,31117,47109,17063,26083
12065,Jefferson,12065,55049,51081,35049,47119,39007,5071,40113,26049,21013,48051,30073,48463,22103,33015,29023,40025,38005,26155,37159
12067,Lafayette,12067,26159,40043,48421,16007,36021,35033,48473,47057,47063,36039,30051,47095,2020,6053,31161,48019,47041,29155,12123
12069,Lake,12069,13253,16001,20191,45021,22037,17197,51147,48027,21045,33019,26083,5131,26073,35001,49003,19001,42069,46087,36063
12071,Lee,12071,18047,41049,10001,1063,46091,54057,48261,39105,48315,49027,13165,20209,55075,20029,30003,39017,29163,53011,48497
12073,Leon,12073,47101,37109,21235,51025,29023,36105,22063,26155,5047,33011,36037,21147,46027,48051,19153,5071,48287,37035,17031
12075,Levy,12075,25001,40101,42015,31075,38101,40003,35007,37087,19037,47075,30071,21171,47113,48039,6027,29153,37021,48031,22001
12077,Liberty,12077,35043,37023,38049,19073,56035,19043,47135,47137,22047,36029,33005,48453,30105,35059,22005,48271,47039,5033,37111
12079,Madison,12079,56013,51175,16047,49005,26021,40147,47003,48185,38005,47117,5115,19167,33015,40025,22103,48325,21013,6069,26049
12081,Manatee,12081,17147,29151,13181,26055,50011,39089,21185,29003,48143,22041,42071,28025,45065,18019,21223,48387,48107,20159,26071
12083,Marion,12083,51083,40053,21053,42115,50025,40135,29149,22121,48179,12013,46009,19077,37161,37055,26067,21057,17043,48243,56007
12085,Martin,12085,41065,39001,51059,51013,18133,13289,48257,8019,20197,17119,28089,48505,54103,1117,8017,8059,48467,13225,39015
12086,Miami-Dade,12086,48083,31097,13157,42099,20145,13013,39091,40013,17125,48279,46069,36033,22069,1013,18123,42067,26053,26101,28161
12087,Monroe,12087,46065,27079,17109,48399,42061,16035,41023,55003,29185,39149,13051,36089,40095,28027,48141,37019,8109,20083,18051
12089,Nassau,12089,38035,29145,18151,48123,36065,31141,6093,19109,31007,48435,19031,1097,21143,47121,21221,51173,40007,42083,48457
12091,Okaloosa,12091,51063,22003,27125,46053,48319,31069,39095,2170,26121,21227,19131,41011,37113,31177,19085,36091,47157,16019,42117
